model,dataset,pretraining length,ImageNet accuracy,freeze encoder,pretraining scheme,seed,accuracy,balanced accuracy,sensitivity,specificity,precision,dice index,jaccard index,mcc,modified hausdorff distance,area under roc,average precision score,mean dice index,mean jaccard index
basic U-Net,COVIDQUDataset,1,0.03,False,simple,123126,0.9591648033570204,0.9082933744396762,0.8389722572444669,0.9776144916348856,0.8519170161628166,0.8453951068152364,0.7321943172651777,0.8219043597248159,22.59762416961525,0.9859531696584904,0.9267483073066004,,
basic U-Net,COVIDQUDataset,1,0.03,False,simple,123127,0.9597997894751812,0.9098841978311876,0.8418655741781418,0.9779028214842332,0.8539748512403047,0.8478769987827169,0.7359257926867881,0.8247459675932947,22.35284003176677,0.9856738515905428,0.9286542838791966,,
basic U-Net,COVIDQUDataset,1,0.03,False,simple,123128,0.9593596235932196,0.9121046375024858,0.8477115489148584,0.9764977260901132,0.8470172268416858,0.8473642652451238,0.7351535907648828,0.8239235079524821,22.94306376998254,0.985361511313296,0.9272884427135264,,
basic U-Net,COVIDQUDataset,1,0.03,True,simple,123124,0.9519495492504464,0.8952049233916377,0.8178805599311955,0.97252928685208,0.8204719584153359,0.8191742330154991,0.6937300110820152,0.7914691987660112,26.40904696312951,0.9806404222139355,0.9026301561571848,,
basic U-Net,COVIDQUDataset,1,0.03,True,simple,123125,0.9520666670130744,0.8931270654120139,0.8128116680076162,0.9734424628164116,0.8245000298365194,0.8186141522291893,0.6929270343782439,0.7910269816451126,26.792875601673256,0.9807174621103322,0.9027018175998432,,
basic U-Net,COVIDQUDataset,1,0.03,True,simple,123126,0.9517006141811356,0.8983263199602564,0.8255946160620063,0.9710580238585064,0.8140832041266434,0.8197985249549331,0.6946259441605506,0.7919391511025368,26.325256219293312,0.9803124245094228,0.9023458484486412,,
basic U-Net,COVIDQUDataset,1,0.03,True,simple,123127,0.951719279183586,0.9073801462322746,0.846960411676639,0.9677998807879102,0.8014905167168376,0.8235983788912131,0.7000996951811872,0.7960617831848237,26.48159883718642,0.980985848218788,0.9042815498791554,,
basic U-Net,COVIDQUDataset,1,0.03,True,simple,123128,0.9521833745558688,0.9005362915235842,0.830158211491886,0.9709143715552824,0.8141681344204663,0.8220854486820245,0.6979160637633435,0.7945186806527211,27.18639835358148,0.9807210108002096,0.9037108499087884,,
basic U-Net,COVIDQUDataset,5,0.243,False,simple,123124,0.9568079878553052,0.8945124286159538,0.8096239587090304,0.9794008985228774,0.8578168867453352,0.8330240008035069,0.7138313377446545,0.8086892923797726,25.09627404638382,0.9837036294044982,0.9187495896611524,,
basic U-Net,COVIDQUDataset,5,0.243,False,simple,123125,0.9569728278586306,0.893580788940356,0.8071981758976399,0.9799634019830722,0.8608012860112039,0.8331384538126256,0.7139994410221568,0.8090203922177794,24.06020445394321,0.9838283722882812,0.9184726678623276,,
basic U-Net,COVIDQUDataset,5,0.243,False,simple,123126,0.9579519884175796,0.8955830030476986,0.810594477343091,0.9805715287523062,0.8649446460074623,0.8368880936426731,0.7195250313079471,0.8133463125137526,23.64695494959019,0.9836489221648976,0.9208880766170232,,
basic U-Net,COVIDQUDataset,5,0.243,False,simple,123127,0.9571108326478104,0.8984111108913968,0.8184225912487888,0.9783996305340048,0.853287402228562,0.8354914519463977,0.7174627360097754,0.8110779848672608,24.157351556201544,0.9837408238282056,0.9191709146932924,,
basic U-Net,COVIDQUDataset,5,0.243,False,simple,123128,0.957876678893041,0.8967483975874839,0.8134505456791113,0.9800462494958564,0.862216225856649,0.837123811689067,0.7198735833885189,0.8134120536770134,23.69655703140469,0.9848266252088048,0.9222338837327826,,
basic U-Net,COVIDQUDataset,5,0.243,True,simple,123124,0.955032043638639,0.8953541285416324,0.8140326513500433,0.9766756057332214,0.8426995963130993,0.828118129830964,0.706656694024532,0.802418264516752,25.44850298791135,0.9838941776496056,0.9137551618597028,,
basic U-Net,COVIDQUDataset,5,0.243,True,simple,123125,0.9558563462102252,0.8962906576888545,0.8151221086097179,0.9774592067679913,0.8473496872520668,0.8309235488068437,0.7107521375791932,0.8057489992343485,24.72190568812729,0.9847538202089962,0.9174938173570484,,
basic U-Net,COVIDQUDataset,5,0.243,True,simple,123126,0.9551636558354044,0.8993133377159307,0.8232076231695525,0.9754190522623088,0.8371521154297292,0.8301213350573595,0.7095790337487772,0.8043346902423645,25.140176287783373,0.9840479986223004,0.9148496187488956,,
basic U-Net,COVIDQUDataset,5,0.243,True,simple,123127,0.9547823564996324,0.901388654951418,0.8286305052142899,0.9741468046885462,0.831078845828816,0.8298528915582216,0.7091868389705562,0.8037806927678547,25.14378342107476,0.9841100182346796,0.9134061164298648,,
basic U-Net,COVIDQUDataset,5,0.243,True,simple,123128,0.9552793036436272,0.8916402897444025,0.8049211305899869,0.978359448898818,0.850957139664149,0.8272992213529518,0.7054649193550203,0.8020449978168729,23.9821280248341,0.9841116468045872,0.9143918444153964,,
basic U-Net,COVIDQUDataset,20,0.515,False,simple,123124,0.9570254043673644,0.8936650411771037,0.8073255917903063,0.9800044905639008,0.8610659565659702,0.8333302839772513,0.7142812660801009,0.809245470995303,24.231453649833515,0.9850008472820186,0.9209232215299046,,
basic U-Net,COVIDQUDataset,20,0.515,False,simple,123125,0.9571143537013862,0.8927176831416588,0.8049660857940527,0.9804692804892648,0.8635111670702392,0.8332115064818622,0.7141067546690896,0.8092960555428058,23.94814857899312,0.9847265833580056,0.9211809523134272,,
basic U-Net,COVIDQUDataset,20,0.515,False,simple,123126,0.9576414178181992,0.8961881307975386,0.812447402411243,0.979928859183834,0.8613705981506493,0.836194046030158,0.7184995749433296,0.8123513033712081,23.081029774381264,0.9850363288363402,0.921677426534157,,
basic U-Net,COVIDQUDataset,20,0.515,False,simple,123127,0.9578542535421116,0.8998586534523108,0.8208296213179119,0.9788876855867096,0.8564867567784178,0.8382792026618864,0.7215840855251718,0.8143048821510179,23.0256671879558,0.9847478290685548,0.9216268083894128,,
basic U-Net,COVIDQUDataset,20,0.515,False,simple,123128,0.957151512781356,0.8962045776816943,0.813153841332277,0.9792553140311115,0.8574882066846575,0.8347327881430272,0.7163445577545454,0.810514218265124,23.869107519085883,0.9851661533606598,0.9224953190204536,,
basic U-Net,COVIDQUDataset,20,0.515,True,simple,123124,0.9523536499719956,0.8831562694666713,0.7888628748108029,0.9774496641225396,0.8430097756353064,0.815038030016608,0.6878179149126984,0.7882990665679299,23.83431870646677,0.9829483489355244,0.9044042910124104,,
basic U-Net,COVIDQUDataset,20,0.515,True,simple,123125,0.9527828424733958,0.8794987592649217,0.7796365256152183,0.9793609929146252,0.8529085026373231,0.8146282405247649,0.6872344275024019,0.7886797291555887,25.797915804488948,0.9829717152740922,0.9078893434802529,,
basic U-Net,COVIDQUDataset,20,0.515,True,simple,123126,0.9530008743152064,0.8868284493661758,0.796657079648291,0.9769998190840606,0.8416924075289884,0.8185557968042206,0.6928434158183361,0.7919781716344941,25.269724209508297,0.9831595505440628,0.9072632956681328,,
basic U-Net,COVIDQUDataset,20,0.515,True,simple,123127,0.9529792352189588,0.8904104912483759,0.8051497599135216,0.9756712225832304,0.8355276346544283,0.820057490865054,0.6949978701649918,0.793204249490466,25.572512372702,0.9830569384721244,0.9037095813068926,,
basic U-Net,COVIDQUDataset,20,0.515,True,simple,123128,0.9522414548473764,0.8840383575905953,0.791099845765117,0.9769768694160736,0.8406238637691256,0.8151103340002035,0.6879209083265351,0.7881972421827733,26.448899253253884,0.9825819060695888,0.9023557173437128,,
basic U-Net,COVIDQUDataset,50,0.568,False,simple,123124,0.957421437432177,0.8928381469654615,0.8048322477293769,0.980844046201546,0.8657593344117713,0.8341847965654092,0.7155377901897817,0.8105063096271979,24.98863726814736,0.9847471698059848,0.9210323796036936,,
basic U-Net,COVIDQUDataset,50,0.568,False,simple,123125,0.9575872346151152,0.8922802111990737,0.8032881006914367,0.9812723217067107,0.8681458502108029,0.8344586386098883,0.7159408530264011,0.8109816770229616,24.03853947277724,0.98534055135211,0.9229879053471036,,
basic U-Net,COVIDQUDataset,50,0.568,False,simple,123126,0.9587481225605594,0.8961665578051037,0.810888355934241,0.9814447596759664,0.8702680199770895,0.8395295428674773,0.7234389936293967,0.8165660152645907,22.66454520760664,0.9864216547080048,0.9274627169501742,,
basic U-Net,COVIDQUDataset,50,0.568,False,simple,123127,0.9581253746674484,0.8977694792176216,0.8155241365775063,0.980014821857737,0.8623316702268445,0.838275024428229,0.7215778939200188,0.8146638042815715,23.99656501780664,0.9847655146783392,0.9222273531876723,,
basic U-Net,COVIDQUDataset,50,0.568,False,simple,123128,0.957866970356968,0.8998203224454434,0.820721728828154,0.9789189160627328,0.8566524797365,0.8383022922091025,0.7216183032033858,0.8143397779978522,24.152564255253445,0.9853841152818732,0.9230935842051756,,
basic U-Net,COVIDQUDataset,50,0.568,True,simple,123124,0.950920307686754,0.8711955939211,0.7625568875996592,0.9798343002425408,0.8530400565771026,0.8052646970180741,0.6740110041315446,0.7788866547818297,26.719663884387376,0.981142646763284,0.9001673129894902,,
basic U-Net,COVIDQUDataset,50,0.568,True,simple,123125,0.9508312899827598,0.8665345445164901,0.751665654532358,0.9814034345006224,0.8611969462539398,0.8027121315785575,0.6704420866145431,0.7771149683065776,27.815699263865334,0.981852589981996,0.9038973698834424,,
basic U-Net,COVIDQUDataset,50,0.568,True,simple,123126,0.9516630106963454,0.876765767752332,0.7747053250595207,0.9788262104451432,0.8488578715566065,0.8100882495862587,0.6807969516871122,0.7835346961628861,26.861194109443804,0.9821814860277208,0.9044689377461652,,
basic U-Net,COVIDQUDataset,50,0.568,True,simple,123127,0.9519792901884166,0.8848516732415412,0.7933786892809325,0.97632465720215,0.8372379493927493,0.8147184949253482,0.6873629029673496,0.7875323608139296,26.56931222110147,0.9820649258579662,0.900910156477306,,
basic U-Net,COVIDQUDataset,50,0.568,True,simple,123128,0.9504190874194876,0.8680686254104906,0.7558518831349653,0.9802853676860156,0.8547604474084721,0.8022691783236661,0.6698243117882408,0.7759602222115706,27.894551012813128,0.9808784747997988,0.8986846106019442,,
basic U-Net,COVIDQUDataset,100,0.613,False,simple,123124,0.9574473838366822,0.8943885575187679,0.8084600042540467,0.980317110783489,0.863106399118668,0.8348899810374338,0.7165761216051294,0.8110674978925132,24.45085041468373,0.9848566016237424,0.9221290438180174,,
basic U-Net,COVIDQUDataset,100,0.613,False,simple,123125,0.9586519260094688,0.8948167874384676,0.8078303745102452,0.98180320036669,0.8720334449848468,0.8387050358944734,0.722215370651961,0.8158151624394295,23.142437309559043,0.9863522455565984,0.9264301867464472,,
basic U-Net,COVIDQUDataset,100,0.613,False,simple,123126,0.9580866430781146,0.8943137522649645,0.8074121626689931,0.9812153418609356,0.8683840957761157,0.8367889538705409,0.7193784773711812,0.8134902681917254,22.793245791823605,0.9853665409942122,0.92530457941949,,
basic U-Net,COVIDQUDataset,100,0.613,False,simple,123127,0.958644200202594,0.9004722362900247,0.8212028779550983,0.9797415946249513,0.8615415339015049,0.8408887288406663,0.725459915602239,0.817448118750899,23.23436661240357,0.9847054093022232,0.9247229188855588,,
basic U-Net,COVIDQUDataset,100,0.613,False,simple,123128,0.958440115835142,0.8967260853798247,0.8126300489831904,0.9808221217764588,0.8667439327620574,0.8388151658139421,0.7223787100264368,0.8155462068283129,24.46434207948413,0.9859908338808918,0.925632465881962,,
basic U-Net,COVIDQUDataset,100,0.613,True,simple,123124,0.9532258115242238,0.8817039386077692,0.7842430211541208,0.9791648560614176,0.852460412554391,0.8169300994084303,0.6905172216855332,0.7910742975932424,24.782140431103446,0.982995497734756,0.9065237619049324,,
basic U-Net,COVIDQUDataset,100,0.613,True,simple,123125,0.9525306940153848,0.8818780875240672,0.7856016958644295,0.9781544791837048,0.8466294830158456,0.8149747246008822,0.6877277498873338,0.7885163725559783,25.85737465601291,0.982572104497499,0.9045589220999856,,
basic U-Net,COVIDQUDataset,100,0.613,True,simple,123126,0.9537771811662058,0.8869195594539331,0.7958144906806578,0.9780246282272084,0.8475348885563346,0.820860826910529,0.6961526560221588,0.7948751676725128,25.709036404824435,0.9830365606619644,0.9099257027176032,,
basic U-Net,COVIDQUDataset,100,0.613,True,simple,123127,0.953255723387125,0.8916722326152999,0.8077540791067734,0.9755903861238264,0.8355155682862928,0.8214003449498674,0.6969290895474057,0.7946680661368556,26.47117543489804,0.9826352102620752,0.9069888346850988,,
basic U-Net,COVIDQUDataset,100,0.613,True,simple,123128,0.952964433119946,0.8812931129335445,0.7836285477362614,0.9789576781308276,0.8511123120907806,0.8159775553319327,0.6891572035482599,0.789951335448543,25.600499495074917,0.9831161314044864,0.9058166148378262,,
basic U-Net,COVIDQUDataset,150,0.628,False,simple,123124,0.9582488166525186,0.898590131250895,0.8172948578439382,0.979885404657852,0.8618220795695354,0.8389680982183966,0.7226055834515138,0.8153810132505691,21.960813750536087,0.9862780161455732,0.9251886964857848,,
basic U-Net,COVIDQUDataset,150,0.628,False,simple,123125,0.9594504872864668,0.8988990621455029,0.8163872764955697,0.981410847795436,0.8708238923379901,0.8427274267699046,0.7282013609420137,0.8200424601707181,22.6277862201594,0.9865211296053684,0.9285483663995406,,
basic U-Net,COVIDQUDataset,150,0.628,False,simple,123126,0.959727590784384,0.9067342631287472,0.8345216920419527,0.9789468342155416,0.8588486823929459,0.8465104662170666,0.7338692516044792,0.8234517756985396,21.850019441282186,0.98685828967913,0.9277453477414186,,
basic U-Net,COVIDQUDataset,150,0.628,False,simple,123127,0.9588662658727728,0.9041935303037728,0.8296924755777643,0.9786945850297816,0.8566875830051147,0.8429739846616096,0.728569633619343,0.8194533017421068,23.5677035352026,0.9859540627144378,0.9263679074098754,,
basic U-Net,COVIDQUDataset,150,0.628,False,simple,123128,0.959654400728988,0.9051110480641468,0.8307862999144053,0.9794357962138884,0.8611378862273535,0.8456898732729061,0.7326366533990898,0.8226670561599989,22.93597551253506,0.986188015027908,0.928436736301024,,
basic U-Net,COVIDQUDataset,150,0.628,True,simple,123124,0.9525749635724788,0.8861260420149805,0.7955778978638315,0.9766741861661294,0.8396277005294241,0.8170095079986931,0.6906306976511851,0.790167906132497,26.354805759271155,0.982381783140976,0.9037400766695388,,
basic U-Net,COVIDQUDataset,150,0.628,True,simple,123125,0.9520231153406904,0.88486335851844,0.7933465784208855,0.9763801386159946,0.8375519044115394,0.8148501755656147,0.687550383914015,0.7876962600143794,26.54308532333692,0.9826268863165252,0.9042250500024872,,
basic U-Net,COVIDQUDataset,150,0.628,True,simple,123126,0.9534127692136032,0.8872820509829328,0.7971675138795982,0.9773965880862674,0.8440816080060842,0.8199540795033113,0.6948493321964432,0.7936518503444064,25.932010716378343,0.9832992913739736,0.907144939549469,,
basic U-Net,COVIDQUDataset,150,0.628,True,simple,123127,0.9519643513494592,0.8955821545492866,0.8187516633425505,0.9724126457560228,0.8200041782249645,0.8193774653474357,0.6940215696624144,0.7916764290692054,26.14640802211648,0.9826605065045236,0.9023245014076628,,
basic U-Net,COVIDQUDataset,150,0.628,True,simple,123128,0.9528550753491792,0.8857614655677677,0.794334822249692,0.9771881088858432,0.8423974517961873,0.8176604817735448,0.6915615269125938,0.7910648305648831,25.878543548116056,0.982954807631522,0.9064630965555216,,
basic U-Net,COVIDQUDataset,200,0.67,False,simple,123124,0.9584612079716106,0.8996486607892462,0.8195063969970952,0.9797909245813972,0.8615856668910109,0.8400194117262152,0.7241668149740855,0.8165063357037197,22.678302087025664,0.9857617571399888,0.9246915891148212,,
basic U-Net,COVIDQUDataset,200,0.67,False,simple,123125,0.958766411528162,0.8968402333565362,0.8124551090176543,0.981225357695418,0.8691547639920436,0.839849072897424,0.7239136649677596,0.8168285878387778,23.22548047256256,0.9857118369872764,0.9261427396092612,,
basic U-Net,COVIDQUDataset,200,0.67,False,simple,123126,0.9589197653761332,0.9022964349192182,0.8251373574149371,0.9794555124234992,0.8604352449860303,0.8424167320693406,0.7277375123760413,0.8190473988467705,23.24399116577564,0.9861106218228792,0.9268048213899964,,
basic U-Net,COVIDQUDataset,200,0.67,False,simple,123127,0.959389398716176,0.9096754476330686,0.8419315941063984,0.977419301159739,0.8512648035731168,0.8465724954729196,0.7339624957002809,0.8231874134236586,22.148200629865748,0.986626083326155,0.9291623089201378,,
basic U-Net,COVIDQUDataset,200,0.67,False,simple,123128,0.9592781607711696,0.9021934845080932,0.8244057435796261,0.9799812254365604,0.8634145750883131,0.843459394676894,0.7292951292575875,0.8203580835840619,24.39599998092738,0.9857261818593946,0.9272415683824468,,
basic U-Net,COVIDQUDataset,200,0.67,True,simple,123124,0.95111765761193,0.8832859375017279,0.7908534912468365,0.9757183837566192,0.8333205210936383,0.8115318415388969,0.6828385578223386,0.7838245365043571,27.43147243373402,0.980802161209094,0.9001987301502659,,
basic U-Net,COVIDQUDataset,200,0.67,True,simple,123125,0.9513265962474184,0.8800021933854952,0.7828103630222639,0.9771940237487264,0.8404822084414059,0.810621837017021,0.6815510025338165,0.7833878930522618,26.456829850084283,0.9807232544854584,0.9006831100136227,,
basic U-Net,COVIDQUDataset,200,0.67,True,simple,123126,0.9516079386836208,0.8827953305888694,0.789026254866722,0.9765644063110168,0.8378742959275642,0.8127169636734726,0.6845183334937938,0.7854267767012806,27.37675337643598,0.9805204050031092,0.8987679359624385,,
basic U-Net,COVIDQUDataset,200,0.67,True,simple,123127,0.9514029655065284,0.8876543186301779,0.800785765589694,0.9745228716706617,0.8283196478896817,0.8143200527786163,0.686795872356523,0.7865208862579651,27.46040109438476,0.9810218384874833,0.901271072353998,,
basic U-Net,COVIDQUDataset,200,0.67,True,simple,123128,0.9512443813556726,0.87861906187374,0.7796545076968447,0.977583616050635,0.8422428053715748,0.8097410545963503,0.6803066680325048,0.7825950096568955,27.30758780578796,0.9813252438909036,0.8995948806657965,,
basic U-Net,COVIDQUDataset,250,0.697,False,simple,123124,0.958975076683761,0.901491244798154,0.8231595853229222,0.979822904273386,0.8623034003273364,0.8422769683442332,0.72752893492109,0.8190044234503154,23.81615276632205,0.9859245492567164,0.9282147030496471,,
basic U-Net,COVIDQUDataset,250,0.697,False,simple,123125,0.9598862433052124,0.9013059020156052,0.821480058899024,0.9811317451321862,0.8698438984159177,0.8449705109822331,0.7315575528434473,0.8223983996415689,22.569854905060136,0.986916699299947,0.9297113205607672,,
basic U-Net,COVIDQUDataset,250,0.697,False,simple,123126,0.9593932274346274,0.9083667316294752,0.838834308989705,0.9778991542692456,0.8535037108016031,0.846105451710752,0.7332606671234129,0.8227593501468489,22.16627153872153,0.986934861813778,0.9297425740325852,,
basic U-Net,COVIDQUDataset,250,0.697,False,simple,123127,0.9605242035171702,0.9064112000828422,0.8326728771638866,0.9801495230017976,0.8655724037893572,0.848803984618666,0.7373236248825682,0.826317420064516,22.317250343865787,0.9865952516176996,0.9298273208888232,,
basic U-Net,COVIDQUDataset,250,0.697,False,simple,123128,0.9596590840720935,0.8996246549491712,0.817817365758623,0.9814319441397196,0.8711481581511652,0.8436407958535185,0.7295664086562436,0.8210489949730791,22.509570423351526,0.986769811011621,0.9292180680643384,,
basic U-Net,COVIDQUDataset,250,0.697,True,simple,123124,0.9502283693816292,0.8739876623398111,0.7700965175386949,0.9778788071409272,0.8423651383024698,0.8046113571670036,0.6730960728643582,0.7771840599429535,27.31602972358738,0.980563220105254,0.8965152348241565,,
basic U-Net,COVIDQUDataset,250,0.697,True,simple,123125,0.9493469436981482,0.8669839348365227,0.7547500953050326,0.9792177743680128,0.8479021372555697,0.7986189740146018,0.6647508178539341,0.7714662110350434,27.712281605448425,0.9806401275726556,0.8954837414035427,,
basic U-Net,COVIDQUDataset,250,0.697,True,simple,123126,0.9498301826626876,0.8708816290453439,0.7633005751183478,0.97846268297234,0.8447255064061961,0.8019515277187945,0.6693815741928042,0.7746149738132185,28.79442658573817,0.98068179358024,0.8958195276234822,,
basic U-Net,COVIDQUDataset,250,0.697,True,simple,123127,0.9506563654085132,0.8765139756731897,0.7754821509857777,0.9775458003606016,0.8413036159594047,0.807053070264026,0.6765205504011474,0.7796672083103697,27.196684652417627,0.981154840377262,0.9003905551554148,,
basic U-Net,COVIDQUDataset,250,0.697,True,simple,123128,0.94965303606434,0.8722800041563376,0.7668458709544169,0.9777141373582582,0.8408124797905313,0.8021276404220241,0.6696270085831297,0.7744307710227284,27.7128601856497,0.9805898007648745,0.8949885608891651,,
basic U-Net,COVIDQUDataset,300,0.707,False,simple,123124,0.9595716730624496,0.9032733584398956,0.8265571712027752,0.979989545677016,0.8637705654736817,0.844754253153035,0.7312334113671863,0.8217902152548039,23.12416676767849,0.9871414384286756,0.9296939029857192,,
basic U-Net,COVIDQUDataset,300,0.707,False,simple,123125,0.9587446015069836,0.897864477285589,0.8149047823089198,0.9808241722622584,0.8670787814115404,0.840182601840506,0.7244094110586722,0.8170422870361836,22.431595491267213,0.98680993368886,0.9290901855409888,,
basic U-Net,COVIDQUDataset,300,0.707,False,simple,123126,0.9599704067411698,0.9044815472022988,0.8288683824655181,0.9800947119390796,0.8647164162144663,0.846413022620623,0.7337227917299594,0.8236549513275916,23.01276763639104,0.9873659358717688,0.9320104246217172,,
basic U-Net,COVIDQUDataset,300,0.707,False,simple,123127,0.959308311928974,0.8975136403895716,0.8133077165736222,0.9817195642055212,0.8722755981093254,0.8417602220789754,0.7267582019275752,0.8191052570469557,23.894731611096848,0.9865620704189504,0.9283982718040108,,
basic U-Net,COVIDQUDataset,300,0.707,False,simple,123128,0.9597708689768788,0.9044697545558492,0.8291124250018753,0.9798270841098234,0.8631812129107349,0.845803907448303,0.7328078373479655,0.8229031115482532,23.22608252984409,0.9865886802638744,0.9294657182052012,,
basic U-Net,COVIDQUDataset,300,0.707,True,simple,123124,0.9513643364721532,0.8786413846168852,0.7795437894514027,0.9777389797823678,0.843145928055667,0.810098425215243,0.6808113250597166,0.7830495321076183,26.880977075152263,0.9814037646809052,0.901299693896003,,
basic U-Net,COVIDQUDataset,300,0.707,True,simple,123125,0.9508195303475164,0.8731408784857839,0.7672902852574675,0.9789914717141004,0.8486291120175767,0.8059125915457007,0.6749192979475038,0.779130843483456,26.10292026926101,0.9812673320114162,0.902224918486232,,
basic U-Net,COVIDQUDataset,300,0.707,True,simple,123126,0.9515827785337976,0.8787599777446187,0.779526321143537,0.9779936343457002,0.8446585889288786,0.8107865291626115,0.6817838777957345,0.7839061972319203,26.65330277919372,0.982047381421956,0.903914968218813,,
basic U-Net,COVIDQUDataset,300,0.707,True,simple,123127,0.9513753440377009,0.8786583885049764,0.7795689643656795,0.9777478126442734,0.8432026763064082,0.8101382119409938,0.6808675282029006,0.783096481585455,26.729073047545064,0.9811335762008648,0.9015395881717484,,
basic U-Net,COVIDQUDataset,300,0.707,True,simple,123128,0.9514134261122974,0.8771115271524836,0.7758623435687342,0.9783607107362332,0.846240898757025,0.8095248816536209,0.680001549014372,0.7827082229672306,26.58749279312717,0.9814990493681564,0.900832188462824,,
ResNet50 Attention U-Net,IDRiD,1,0.008,False,advanced,123124,0.9988617412984612,0.7422015905494052,0.4849709889918129,0.9994321921069972,0.4866836920831813,0.485829576161931,0.3208585474731343,0.4852568283575386,58.21847747516284,0.984908164314566,0.4559290088566623,,
ResNet50 Attention U-Net,IDRiD,1,0.008,False,advanced,123125,0.9988809294197049,0.7401993835428461,0.4809428941207265,0.9994558729649656,0.4952456537038978,0.4879932718057677,0.3227487411686638,0.4874819087694042,57.8386478014319,0.985323038748204,0.4548780538053552,,
ResNet50 Attention U-Net,IDRiD,1,0.008,False,advanced,123126,0.9988866374826628,0.7311164051533053,0.4627510288365059,0.9994817814701048,0.497802111849824,0.4796409757862133,0.3154821504694114,0.4794004842815973,60.67533058398162,0.9844669824943012,0.4555778010347536,,
ResNet50 Attention U-Net,IDRiD,1,0.008,False,advanced,123127,0.9988838318245988,0.7339620411754834,0.4684514374627365,0.9994726448882302,0.4964936886395512,0.4820689706773612,0.3175862850833522,0.4817107756539922,59.98069644384925,0.9862311663787248,0.4520217661041651,,
ResNet50 Attention U-Net,IDRiD,1,0.008,False,advanced,123128,0.998887298586,0.7285965242817845,0.4577050038535926,0.9994880447099764,0.4981009653426175,0.4770533048394186,0.3132470169083327,0.4769204356601411,59.68944774090158,0.9868354065290468,0.456895766037311,,
ResNet50 Attention U-Net,IDRiD,1,0.008,True,advanced,123124,0.998766413422165,0.7197987962085257,0.4402111477889103,0.9993864446281412,0.4433444149909931,0.4417762989879532,0.2835161130205943,0.4411575380663008,68.63740754462903,0.9799386363555396,0.4031297971948206,,
ResNet50 Attention U-Net,IDRiD,1,0.008,True,advanced,123125,0.9987486442544252,0.7218670792030633,0.4443701193886603,0.9993640390174662,0.4368236723608034,0.4405686151539398,0.2825220727592105,0.4399544195907215,71.83211781114082,0.9809029675285053,0.4000292256787104,,
ResNet50 Attention U-Net,IDRiD,1,0.008,True,advanced,123126,0.9988401022575292,0.7077430226481348,0.4159989529861707,0.999487092310099,0.4737748629535781,0.4430154317880897,0.2845378050963776,0.4433706466663304,68.15451895269128,0.9839830014300674,0.403554642064388,,
ResNet50 Attention U-Net,IDRiD,1,0.008,True,advanced,123127,0.9988085466665428,0.7137844510644192,0.4281268631756511,0.9994420389531872,0.4599725025778833,0.4434829108108515,0.284923499753225,0.4431687395298415,66.13553549285191,0.9821264068618504,0.402958407307538,,
ResNet50 Attention U-Net,IDRiD,1,0.008,True,advanced,123128,0.9987665262934664,0.7172641152003316,0.4351360390885163,0.999392191312147,0.4428051379187877,0.4389412075338849,0.2811851044436718,0.4383364850735691,69.59233185090389,0.9809985960724544,0.3969244426747806,,
ResNet50 Attention U-Net,IDRiD,5,0.054,False,advanced,123124,0.9988636278616422,0.7336759393691531,0.4678988468306019,0.9994530319077044,0.4870723584620042,0.477297000623016,0.3134571172505163,0.4768208733311803,62.22129970311301,0.984738248689922,0.4479498683169832,,
ResNet50 Attention U-Net,IDRiD,5,0.054,False,advanced,123125,0.9988926196616388,0.7387962406644129,0.478121773525092,0.9994707078037336,0.5006852652738015,0.4891472522241066,0.3237590712604744,0.4887196071480048,62.25296141599845,0.9853499762467948,0.4594718100174609,,
ResNet50 Attention U-Net,IDRiD,5,0.054,False,advanced,123126,0.998913420230046,0.7291470511078095,0.458781101400381,0.9995130008152382,0.5111798826922453,0.4835691185261254,0.3188897985586787,0.4837307305808445,57.35916013954927,0.9812518049252896,0.4387906915463607,,
ResNet50 Attention U-Net,IDRiD,5,0.054,False,advanced,123127,0.9989128075001238,0.7208235089229944,0.4421161312839007,0.999530886562088,0.511284138302166,0.4741952086842598,0.3107871898925676,0.4749038326262397,60.513190497489326,0.9846126908374616,0.4533340155382477,,
ResNet50 Attention U-Net,IDRiD,5,0.054,False,advanced,123128,0.9988678685976818,0.7192249743031806,0.4389605479372373,0.9994894006691238,0.4883122765582283,0.462327219818509,0.3006703254016474,0.4624148153673103,60.66684265073842,0.9829981453309818,0.4363917337574362,,
ResNet50 Attention U-Net,IDRiD,5,0.054,True,advanced,123124,0.99884050536932,0.716996105755193,0.4345252810214202,0.9994669304889658,0.4750254355843825,0.453877817607388,0.2935622992209527,0.4537454604444473,63.69295492224324,0.9848709239371882,0.4186976163376144,,
ResNet50 Attention U-Net,IDRiD,5,0.054,True,advanced,123125,0.9987984527473004,0.7276441947771228,0.4558872715110445,0.9994011180432012,0.4579985390796202,0.4569444242009066,0.2961329202402992,0.4563402512497725,67.4350848022787,0.9844784930241604,0.4209473400235521,,
ResNet50 Attention U-Net,IDRiD,5,0.054,True,advanced,123126,0.9988592258808864,0.7135846701964079,0.4276760655546992,0.9994932748381168,0.4837091495205671,0.4539743302796193,0.2936431074591399,0.4542624417927488,64.84889888115929,0.986124325564483,0.4258179073199156,,
